timestamp,feels_like,temp_min,temp_max,humidity,pressure,wind_speed,wind_deg,rain,clouds_all,weather
2019-03-28 08,22.78,18.8,24.0,68,1014,1.7,241,0.0,1,0
2019-03-28 09,26.99,22.8,28.89,57,1011,1.0,290,0.0,1,0
2019-03-28 10,28.96,28.0,29.31,45,1011,1.5,160,0.0,1,0
2019-03-28 11,31.79,29.2,32.0,40,1010,1.5,140,0.0,1,0
2019-03-28 12,31.77,29.2,33.0,38,1010,2.1,210,0.0,1,0
2019-03-28 13,32.2,32.0,33.39,31,1012,2.6,280,0.0,1,0
2019-03-28 14,33.66,32.0,35.0,30,1012,2.6,250,0.0,40,0
2019-03-28 15,35.07,30.56,35.0,34,1007,1.0,230,0.0,40,0
2019-03-28 16,34.9,30.0,35.0,39,1006,2.1,270,0.0,20,0
2019-03-28 17,33.5,31.11,34.0,36,1006,2.1,270,0.0,20,0
2019-03-28 18,33.92,30.0,32.8,46,1006,1.0,320,0.0,20,0
2019-03-28 19,32.4,27.18,30.56,58,1006,1.0,320,0.0,20,0
2019-03-28 20,30.7,25.64,30.56,67,1006,2.58,15,0.0,2,0
2019-03-28 21,29.23,25.84,28.0,67,1011,2.28,15,0.0,12,0
2019-03-28 22,27.29,22.6,26.0,84,1011,2.24,13,0.0,24,2
2019-03-28 23,27.05,22.34,26.0,84,1011,2.2,17,0.0,34,2
2019-03-29 00,25.98,21.65,25.0,84,1011,2.7,18,0.0,48,2
2019-03-29 01,25.35,20.55,24.0,88,1010,2.08,354,0.0,1,2
2019-03-29 02,25.28,19.5,24.0,88,1010,1.61,301,0.0,1,2
2019-03-29 03,24.23,18.7,23.0,88,1010,1.24,284,0.0,1,2
2019-03-29 04,24.04,18.88,23.0,93,1010,1.38,290,0.0,0,2
2019-03-29 05,23.52,19.83,22.0,93,1009,1.56,293,0.0,0,2
2019-03-29 06,22.79,20.0,21.0,94,1010,1.61,295,0.0,0,2
2019-03-29 07,25.0,20.0,25.4,93,1010,1.96,300,0.0,1,2
2019-03-29 08,27.65,22.6,27.0,78,1011,1.37,312,0.0,1,2
2019-03-29 09,30.48,22.6,30.0,69,1007,1.0,160,0.0,1,0
2019-03-29 10,32.75,29.6,32.0,48,1007,2.1,230,0.0,1,0
2019-03-29 11,34.81,32.38,35.0,36,1010,2.6,230,0.0,1,0
2019-03-29 12,33.02,30.4,36.0,26,1006,2.6,270,0.0,1,0
2019-03-29 13,33.86,34.75,36.14,25,1009,4.1,250,0.0,1,0
2019-03-29 14,36.71,35.07,37.0,27,1007,1.5,310,0.0,1,0
2019-03-29 15,35.17,33.59,37.0,26,1007,2.1,260,0.0,20,0
2019-03-29 16,35.02,31.67,35.05,32,1003,1.5,300,0.0,40,0
2019-03-29 17,34.42,32.22,34.93,36,1003,2.1,320,0.0,40,0
2019-03-29 18,34.83,32.0,34.0,43,1003,1.0,290,0.0,40,0
2019-03-29 19,33.13,29.94,32.0,43,1003,1.0,290,0.0,40,0
2019-03-29 20,32.79,27.4,31.67,60,1003,1.0,340,0.0,20,0
2019-03-29 21,30.89,26.69,29.0,60,1008,1.0,340,0.0,20,0
2019-03-29 22,29.06,23.71,28.0,73,1009,2.48,27,0.0,20,0
2019-03-29 23,28.05,23.42,27.0,73,1009,2.38,25,0.0,20,0
2019-03-30 00,27.44,23.39,26.67,73,1009,2.38,17,0.0,20,0
2019-03-30 01,26.58,21.85,26.0,82,1008,2.86,18,0.0,20,2
2019-03-30 02,26.02,21.28,25.0,82,1008,2.37,26,0.0,20,2
2019-03-30 03,26.4,20.52,25.0,82,1008,1.87,66,0.0,20,2
2019-03-30 04,25.86,20.77,24.0,87,1007,1.26,131,0.0,45,2
2019-03-30 05,25.08,21.34,23.81,87,1008,1.56,183,0.0,33,2
2019-03-30 06,25.67,21.18,23.0,88,1008,0.51,270,0.0,13,2
2019-03-30 07,28.02,22.0,25.23,88,1009,0.5,270,0.0,1,2
2019-03-30 08,29.31,24.6,28.0,69,1009,1.14,250,0.0,1,0
2019-03-30 09,30.65,24.6,31.11,51,1006,2.1,200,0.0,1,0
2019-03-30 10,33.48,31.5,34.0,36,1006,2.1,200,0.0,1,0
2019-03-30 11,35.72,33.85,35.12,32,1009,1.5,110,0.0,1,0
2019-03-30 12,34.67,31.67,38.0,25,1005,2.6,150,0.0,1,0
2019-03-30 13,37.92,35.2,38.0,24,1007,1.0,180,0.0,1,0
2019-03-30 14,36.72,35.2,39.0,27,1007,4.1,250,0.0,40,9
2019-03-30 15,35.12,32.78,39.0,24,1003,4.6,50,0.0,40,9
2019-03-30 16,34.45,32.6,38.0,30,1003,5.1,50,0.0,40,9
2019-03-30 17,33.82,32.6,35.24,39,1003,5.1,360,0.0,75,0
2019-03-30 18,34.16,31.76,33.26,46,1003,2.6,270,1.5,75,5
2019-03-30 19,33.48,30.41,32.78,46,1004,2.6,270,1.5,75,5
2019-03-30 20,32.67,28.38,31.0,52,1008,1.0,50,0.0,75,0
2019-03-30 21,33.14,27.3,33.33,52,1004,1.0,50,0.0,75,0
2019-03-30 22,30.79,25.51,30.0,66,1009,2.81,12,0.0,40,0
2019-03-30 23,29.77,24.31,29.0,66,1009,2.98,5,0.0,40,0
2019-03-31 00,29.26,24.02,28.89,66,1009,2.59,359,0.0,40,0
2019-03-31 01,27.82,23.7,27.0,75,1009,2.6,270,0.0,40,2
2019-03-31 02,26.31,23.44,25.0,75,1008,2.6,270,0.0,40,2
2019-03-31 03,25.88,22.16,25.0,75,1009,2.6,270,0.0,40,2
2019-03-31 04,25.55,21.8,25.0,74,1008,2.1,270,0.0,20,2
2019-03-31 05,25.29,23.11,24.0,74,1008,2.1,270,0.0,20,2
2019-03-31 06,25.19,23.0,24.06,74,1009,2.1,270,0.0,20,2
2019-03-31 07,26.48,22.0,24.82,83,1010,1.5,270,0.0,0,3
2019-03-31 08,24.48,23.0,26.0,50,1010,2.1,250,0.0,1,0
2019-03-31 09,26.21,24.2,29.0,39,1010,2.6,300,0.0,1,0
2019-03-31 10,27.56,29.27,31.67,35,1007,6.2,270,0.0,20,0
2019-03-31 11,29.34,31.66,32.78,31,1007,5.1,270,0.0,40,9
2019-03-31 12,28.97,31.93,33.04,24,1006,5.1,260,0.0,40,9
2019-03-31 13,29.74,32.2,34.98,21,1009,4.6,290,0.0,20,0
2019-03-31 14,28.09,32.2,35.28,16,1005,6.2,270,0.0,20,0
2019-03-31 15,28.84,32.08,34.0,15,1005,4.1,310,0.0,20,0
2019-03-31 16,28.29,31.6,33.89,22,1004,6.2,290,0.0,20,0
2019-03-31 17,28.22,31.1,32.89,22,1004,4.6,270,0.0,40,0
2019-03-31 18,27.62,30.11,32.78,22,1004,4.6,270,0.0,40,0
2019-03-31 19,29.13,27.2,31.67,42,1008,2.1,270,0.0,0,0
2019-03-31 20,26.79,25.54,28.0,42,1008,2.1,270,0.0,0,0
2019-03-31 21,26.13,25.58,27.2,42,1009,2.1,270,0.0,0,0
2019-03-31 22,26.26,23.15,27.0,51,1009,1.5,270,0.0,0,0
2019-03-31 23,25.34,22.8,26.0,51,1009,1.5,270,0.0,0,0
2019-04-01 00,24.66,22.21,25.56,51,1009,1.5,270,0.0,0,0
2019-04-01 01,22.58,21.13,24.0,56,1008,2.1,270,0.0,0,0
2019-04-01 02,21.2,20.75,22.4,56,1008,2.1,270,0.0,0,0
2019-04-01 03,17.92,19.0,19.55,59,1008,2.1,230,0.0,1,0
2019-04-01 04,18.2,18.0,19.6,70,1008,2.1,250,0.0,0,0
2019-04-01 05,18.59,18.0,20.67,70,1008,2.1,250,0.0,0,0
2019-04-01 06,17.45,16.0,20.39,72,1009,2.1,240,0.0,1,0
2019-04-01 07,18.95,18.0,22.6,72,1009,2.6,240,0.0,1,0
2019-04-01 08,20.64,21.0,22.6,60,1010,3.1,250,0.0,1,0
2019-04-01 09,22.39,19.6,26.0,44,1010,3.6,270,0.0,1,0
2019-04-01 10,26.3,27.07,30.0,33,1011,4.1,250,0.0,1,0
2019-04-01 11,27.67,29.6,31.44,31,1010,4.6,270,0.0,1,0
2019-04-01 12,28.29,29.6,33.0,27,1006,5.1,270,0.0,1,0
2019-04-01 13,29.17,32.19,33.9,26,1006,5.7,270,0.0,1,0
2019-04-01 14,29.05,32.78,34.45,26,1005,6.2,270,0.0,1,0
2019-04-01 15,30.46,32.14,34.0,28,1004,5.1,270,0.0,1,0
2019-04-01 16,31.08,32.0,34.0,24,1004,3.1,250,0.0,1,0
2019-04-01 17,31.44,31.29,33.45,29,1004,3.1,270,0.0,1,0
2019-04-01 18,29.81,29.8,32.78,35,1005,3.1,320,0.0,1,0
2019-04-01 19,28.05,26.88,31.67,35,1005,3.1,320,0.0,1,0
2019-04-01 20,27.75,25.07,31.11,36,1005,2.1,320,0.0,0,0
2019-04-01 21,26.74,23.51,31.11,36,1006,2.1,320,0.0,0,0
2019-04-01 22,27.13,20.89,30.56,56,1005,1.5,290,0.0,0,0
2019-04-01 23,25.44,20.05,27.0,56,1010,1.5,290,0.0,0,0
2019-04-02 00,24.73,19.92,26.0,56,1010,1.5,290,0.0,0,0
2019-04-02 01,23.44,18.4,24.0,71,1010,1.0,270,0.0,0,0
2019-04-02 02,22.56,17.86,23.0,71,1009,1.0,270,0.0,0,0
2019-04-02 03,21.35,15.23,22.0,71,1009,1.0,270,0.0,0,0
2019-04-02 04,18.46,15.0,20.0,79,1010,2.31,23,0.0,0,0
2019-04-02 05,19.19,15.75,20.0,79,1010,1.6,35,0.0,0,0
2019-04-02 06,19.38,16.11,19.69,82,1010,0.26,267,0.0,0,2
2019-04-02 07,21.06,17.0,23.6,82,1011,1.19,253,0.0,1,2
2019-04-02 08,24.41,21.0,24.0,64,1012,0.97,265,0.0,1,0
2019-04-02 09,26.64,21.0,28.0,47,1012,1.0,230,0.0,1,0
2019-04-02 10,29.91,27.97,32.22,37,1009,2.1,230,0.0,1,0
2019-04-02 11,33.03,30.24,32.78,43,1008,2.1,250,0.0,1,0
2019-04-02 12,30.97,30.76,34.0,28,1008,3.1,270,0.0,20,0
2019-04-02 13,30.46,32.22,33.0,27,1010,4.1,270,0.0,40,0
2019-04-02 14,30.83,32.4,34.28,24,1006,4.1,240,0.0,20,0
2019-04-02 15,32.04,32.4,35.0,24,1005,3.6,260,0.0,20,0
2019-04-02 16,32.62,32.36,35.0,23,1004,2.6,280,0.0,1,0
2019-04-02 17,31.84,31.53,34.0,24,1004,2.6,270,0.0,1,0
2019-04-02 18,30.4,30.4,33.33,27,1005,2.6,340,0.0,1,0
2019-04-02 19,28.89,27.25,32.78,27,1004,2.6,340,0.0,1,0
2019-04-02 20,26.47,23.79,28.0,50,1009,2.77,342,0.0,0,0
2019-04-02 21,26.16,24.22,28.0,50,1009,2.47,345,0.0,0,0
2019-04-02 22,25.29,20.6,26.0,71,1010,2.57,350,0.0,0,0
2019-04-02 23,24.86,20.6,26.0,71,1010,2.63,356,0.0,0,0
2019-04-03 00,23.63,20.6,25.0,71,1009,2.58,357,0.0,0,0
2019-04-03 01,22.64,19.15,24.0,77,1009,2.52,355,0.0,0,2
2019-04-03 02,20.76,18.01,22.0,77,1008,2.55,345,0.0,0,2
2019-04-03 03,18.88,16.69,21.0,77,1008,2.9,339,0.0,0,2
2019-04-03 04,18.18,17.08,19.2,71,1008,2.1,250,0.0,0,0
2019-04-03 05,18.76,18.94,19.47,71,1008,2.1,250,0.0,0,0
2019-04-03 06,20.93,19.22,21.0,68,1008,1.0,250,0.0,1,0
2019-04-03 07,22.0,21.0,24.0,64,1009,1.5,250,0.0,1,0
2019-04-03 08,23.63,22.0,25.0,50,1009,2.1,270,0.0,1,0
2019-04-03 09,23.59,22.0,29.0,35,1010,4.1,240,0.0,1,0
2019-04-03 10,28.94,28.97,31.11,37,1007,4.1,250,0.0,1,0
2019-04-03 11,31.22,31.36,32.37,35,1007,3.1,290,0.0,1,0
2019-04-03 12,33.06,31.67,34.0,30,1006,2.1,340,0.0,1,0
2019-04-03 13,33.14,33.6,36.04,28,1009,4.1,270,0.0,1,0
2019-04-03 14,33.9,34.69,36.48,25,1008,4.1,270,0.0,1,0
2019-04-03 15,35.66,33.6,37.0,26,1007,2.1,210,0.0,20,0
2019-04-03 16,34.03,31.8,37.0,23,1004,2.1,250,0.0,20,0
2019-04-03 17,34.0,31.8,35.0,30,1004,2.1,250,0.0,40,0
2019-04-03 18,33.77,31.74,34.0,32,1004,1.0,290,0.0,40,0
2019-04-03 19,32.68,28.42,34.0,32,1004,1.0,290,0.0,40,0
2019-04-03 20,31.69,25.7,32.22,56,1004,1.0,340,0.0,0,0
2019-04-03 21,29.66,25.53,29.0,56,1009,1.0,340,0.0,0,0
2019-04-03 22,26.72,22.89,27.0,71,1010,2.83,40,0.0,20,0
2019-04-03 23,26.52,22.33,27.0,71,1010,2.83,40,0.0,20,0
2019-04-04 00,26.55,22.89,27.0,71,1010,2.89,41,0.0,20,0
2019-04-04 01,26.29,21.2,27.0,81,1010,2.94,40,0.0,20,2
2019-04-04 02,23.63,20.6,24.0,81,1010,2.97,31,0.0,20,2
2019-04-04 03,23.49,19.03,24.0,81,1010,2.43,48,0.0,20,2
2019-04-04 04,22.51,19.0,23.0,83,1010,2.65,55,0.0,90,2
2019-04-04 05,22.48,20.06,22.0,83,1010,2.43,58,0.0,94,2
2019-04-04 06,23.3,20.2,23.0,83,1011,2.11,66,0.0,20,2
2019-04-04 07,26.12,21.0,27.0,82,1011,1.56,85,0.0,20,2
2019-04-04 08,29.35,22.4,30.56,69,1008,1.5,180,0.0,40,0
2019-04-04 09,30.32,22.4,32.0,54,1008,1.5,60,0.0,20,0
2019-04-04 10,33.64,31.15,33.0,43,1008,2.1,90,0.0,20,0
2019-04-04 11,35.51,32.8,36.0,36,1011,3.1,110,0.0,20,0
2019-04-04 12,37.1,32.22,37.0,36,1007,1.5,90,0.0,1,0
2019-04-04 13,36.83,36.43,38.0,30,1009,4.1,240,0.0,20,0
2019-04-04 14,37.47,36.76,38.17,25,1008,2.6,290,0.0,1,0
2019-04-04 15,38.72,35.2,39.0,27,1008,1.5,260,0.0,1,0
2019-04-04 16,36.67,33.0,39.0,27,1004,3.1,260,0.0,1,0
2019-04-04 17,35.54,33.89,37.0,27,1004,3.1,280,0.0,1,0
2019-04-04 18,35.74,33.0,36.67,30,1004,1.0,300,0.0,1,0
2019-04-04 19,33.68,29.92,35.0,30,1003,1.0,300,0.0,1,0
2019-04-04 20,34.34,27.78,33.89,57,1003,1.0,320,0.0,0,0
2019-04-04 21,31.91,26.87,31.0,57,1008,1.0,320,0.0,0,0
2019-04-04 22,30.3,24.34,29.0,81,1008,2.52,20,0.0,0,2
2019-04-04 23,28.59,24.33,27.0,81,1008,2.81,25,0.0,0,2
2019-04-05 00,29.08,24.4,27.0,81,1008,2.95,26,0.0,0,2
2019-04-05 01,27.19,21.8,25.65,87,1008,2.5,17,0.0,0,2
2019-04-05 02,27.4,21.8,25.0,87,1008,1.57,350,0.0,4,2
2019-04-05 03,26.96,21.8,25.0,87,1007,1.27,12,0.0,0,2
2019-04-05 04,26.59,20.59,25.0,85,1008,0.63,347,0.0,1,2
2019-04-05 05,25.87,21.0,25.0,85,1008,1.1,352,0.0,1,2
2019-04-05 06,25.39,21.0,24.0,88,1009,1.18,4,0.0,1,2
2019-04-05 07,27.84,22.0,27.8,83,1009,1.02,33,0.0,20,0
2019-04-05 08,30.85,25.0,29.0,73,1010,0.71,99,0.0,1,2
2019-04-05 09,31.42,25.0,33.33,51,1006,1.5,130,0.0,1,0
2019-04-05 10,35.04,32.32,34.0,36,1006,1.0,110,0.0,1,0
2019-04-05 11,38.61,34.58,36.0,39,1010,1.0,100,0.0,1,0
2019-04-05 12,38.55,33.33,37.0,39,1006,1.0,100,0.0,1,0
2019-04-05 13,39.41,36.07,39.0,33,1008,3.1,270,0.0,15,0
2019-04-05 14,40.23,36.95,40.0,33,1007,3.1,270,0.0,20,0
2019-04-05 15,40.26,36.34,40.0,33,1006,3.1,270,0.0,83,0
2019-04-05 16,37.79,34.44,39.0,31,1001,2.6,320,0.0,40,0
2019-04-05 17,37.05,34.44,38.0,31,1001,2.6,320,0.0,40,0
2019-04-05 18,35.81,34.05,37.2,31,1001,2.6,320,0.0,40,0
2019-04-05 19,32.9,29.2,34.44,40,1002,2.77,305,0.0,20,0
2019-04-05 20,31.31,28.54,34.44,40,1003,3.37,338,0.0,20,0
2019-04-05 21,31.89,28.76,33.33,40,1004,1.9,324,0.0,20,0
2019-04-05 22,26.44,28.07,30.4,40,1010,7.2,230,0.0,75,0
2019-04-05 23,26.25,27.91,30.4,40,1010,7.2,230,0.0,75,0
2019-04-06 00,25.15,26.59,30.4,40,1009,7.2,230,0.0,75,0
2019-04-06 01,26.82,25.53,29.0,35,1009,2.02,359,0.0,40,0
2019-04-06 02,26.29,24.88,28.0,39,1007,1.96,5,0.0,40,0
2019-04-06 03,27.09,24.32,28.0,39,1007,0.45,49,0.0,40,0
2019-04-06 04,28.27,23.17,27.0,80,1008,2.1,50,0.0,20,0
2019-04-06 05,27.78,23.4,26.0,80,1008,2.1,50,0.0,20,0
2019-04-06 06,27.94,23.4,26.0,80,1008,2.1,50,0.0,20,0
2019-04-06 07,27.76,25.8,27.4,57,1009,1.5,140,0.0,20,0
2019-04-06 08,29.88,25.59,30.0,57,1010,1.5,140,0.0,20,0
2019-04-06 09,30.94,25.8,34.0,46,1006,3.1,110,0.0,20,0
2019-04-06 10,36.49,29.88,34.0,49,1005,1.0,70,0.0,20,0
2019-04-06 11,37.35,31.8,36.0,44,1005,1.5,350,0.0,20,0
2019-04-06 12,36.73,31.8,38.0,34,1004,2.1,320,0.0,20,0
2019-04-06 13,37.24,36.14,38.0,25,1008,2.6,200,0.0,20,0
2019-04-06 14,39.56,36.55,39.0,33,1007,3.1,250,0.0,1,0
2019-04-06 15,36.79,34.0,39.0,24,1005,3.1,250,0.0,1,0
2019-04-06 16,35.27,34.2,38.89,22,1001,3.1,300,0.0,1,0
2019-04-06 17,35.92,34.2,38.0,24,1001,2.1,260,0.0,1,0
2019-04-06 18,35.74,33.88,36.0,30,1001,2.1,20,0.0,1,0
2019-04-06 19,34.39,31.52,36.0,30,1001,2.1,20,0.0,1,0
2019-04-06 20,35.39,30.37,34.44,52,1000,1.5,20,0.0,20,0
2019-04-06 21,34.99,29.66,34.44,52,1000,1.5,20,0.0,20,0
2019-04-06 22,32.6,27.74,31.0,62,1005,2.12,56,0.0,40,0
2019-04-06 23,32.11,26.83,31.0,62,1005,2.33,83,0.0,40,0
2019-04-07 00,32.8,27.12,30.0,62,1005,0.51,175,0.0,40,0
2019-04-07 01,32.99,25.91,30.0,72,1005,0.64,225,0.0,40,0
2019-04-07 02,32.34,25.81,29.0,72,1005,0.29,148,0.0,40,0
2019-04-07 03,29.71,23.59,28.0,72,1005,1.95,91,0.0,40,0
2019-04-07 04,28.54,24.67,28.0,66,1005,3.21,101,0.0,40,0
2019-04-07 05,28.6,25.37,28.0,66,1005,3.45,108,0.0,40,0
2019-04-07 06,30.16,25.19,27.2,74,1006,1.54,60,0.0,20,7
2019-04-07 07,30.39,26.0,27.0,74,1007,1.5,60,0.0,20,7
2019-04-07 08,30.87,24.0,30.0,67,1007,1.5,70,0.0,90,7
2019-04-07 09,30.55,24.0,32.0,62,1008,3.6,140,0.0,1,0
2019-04-07 10,33.12,28.4,32.0,52,1008,2.6,130,0.0,1,7
2019-04-07 11,35.7,31.44,34.44,56,1004,4.1,70,0.0,1,7
2019-04-07 12,36.78,31.8,34.44,56,1004,3.1,90,0.0,1,7
2019-04-07 13,37.0,33.51,34.44,56,1003,4.1,100,0.0,1,7
2019-04-07 14,37.45,33.8,35.0,47,1002,2.1,90,0.0,20,0
2019-04-07 15,35.09,32.64,35.0,41,1001,4.1,70,0.0,40,0
2019-04-07 16,37.14,32.42,35.0,49,1001,3.1,100,0.0,40,0
2019-04-07 17,36.4,32.58,35.56,52,1001,3.1,90,0.0,40,0
2019-04-07 18,35.45,31.62,33.0,55,1004,2.6,130,0.0,40,0
2019-04-07 19,33.53,29.17,32.0,55,1005,2.6,130,0.0,40,0
2019-04-07 20,21.1,23.0,32.78,38,1003,9.8,270,0.0,90,9
2019-04-07 21,20.7,23.0,31.67,38,1004,9.8,270,0.0,90,9
2019-04-07 22,26.3,24.0,26.23,69,1008,2.6,160,0.0,75,0
2019-04-07 23,26.82,24.0,26.0,69,1008,2.6,160,0.0,75,0
2019-04-08 00,26.27,24.0,26.13,69,1007,2.6,160,0.0,75,0
2019-04-08 01,27.29,22.4,25.28,84,1006,2.1,110,0.0,40,2
2019-04-08 02,26.15,22.4,24.4,84,1007,2.1,110,0.0,40,2
2019-04-08 03,25.02,22.4,23.25,84,1007,2.1,110,0.0,40,2
2019-04-08 04,24.71,21.8,23.32,82,1007,1.0,270,0.0,20,2
2019-04-08 05,25.1,21.8,24.96,82,1008,1.0,270,0.0,20,2
2019-04-08 06,24.91,22.0,24.92,83,1008,1.5,70,0.0,20,2
2019-04-08 07,25.6,22.0,25.6,83,1009,2.1,50,0.0,40,2
2019-04-08 08,28.02,23.6,26.0,73,1009,1.0,110,0.0,20,0
2019-04-08 09,29.17,23.6,29.0,57,1010,1.0,130,0.0,20,0
2019-04-08 10,31.39,28.14,31.0,48,1010,2.1,330,0.0,1,0
2019-04-08 11,32.96,30.4,32.0,49,1009,3.1,230,0.0,40,9
2019-04-08 12,33.99,30.12,33.89,43,1005,2.1,170,0.0,40,9
2019-04-08 13,35.06,31.92,35.0,36,1004,2.6,40,0.0,20,9
2019-04-08 14,36.11,32.16,36.0,34,1003,1.5,230,0.0,20,9
2019-04-08 15,33.86,30.2,36.0,34,1002,4.6,20,0.0,20,9
2019-04-08 16,34.96,31.2,36.0,32,1005,3.1,20,0.0,1,9
2019-04-08 17,32.04,30.0,32.8,55,1005,4.6,20,0.0,1,9
2019-04-08 18,32.08,28.2,31.93,52,1006,2.6,60,0.0,1,9
2019-04-08 19,31.45,29.0,31.0,52,1006,2.6,60,0.0,1,9
2019-04-08 20,30.37,27.6,29.1,59,1006,1.5,360,0.0,1,0
2019-04-08 21,29.46,27.0,28.45,59,1007,1.5,360,0.0,1,0
2019-04-08 22,27.6,25.0,27.0,63,1007,2.21,58,0.0,6,0
2019-04-08 23,26.76,24.57,26.0,63,1007,2.09,66,0.0,4,0
2019-04-09 00,26.1,24.07,25.27,63,1007,1.9,70,0.0,3,0
2019-04-09 01,25.43,22.32,25.0,66,1007,2.11,76,0.0,0,0
2019-04-09 02,24.59,22.22,24.4,66,1007,2.26,78,0.0,2,0
2019-04-09 03,25.12,21.4,26.0,66,1007,1.88,83,0.0,2,0
2019-04-09 04,24.82,20.98,24.0,79,1007,1.92,96,0.0,0,2
2019-04-09 05,24.22,21.72,23.0,79,1007,2.03,118,0.0,5,2
2019-04-09 06,24.94,22.0,24.0,73,1008,1.54,140,0.0,20,0
2019-04-09 07,26.32,23.0,25.4,73,1008,1.5,140,0.0,20,0
2019-04-09 08,26.69,24.0,27.0,61,1008,2.1,90,0.0,1,0
2019-04-09 09,29.21,24.0,32.78,42,1005,1.5,130,0.0,1,0
2019-04-09 10,32.66,30.0,32.0,40,1009,1.5,50,0.0,1,0
2019-04-09 11,35.0,32.95,34.0,38,1005,2.1,80,0.0,1,0
2019-04-09 12,35.03,33.12,35.0,36,1004,3.1,80,0.0,1,0
2019-04-09 13,35.9,34.44,36.0,34,1003,2.6,80,0.0,1,0
2019-04-09 14,36.58,33.8,37.78,32,1003,3.1,340,0.0,1,0
2019-04-09 15,37.58,33.8,38.0,34,1002,2.1,20,0.0,1,0
2019-04-09 16,37.6,33.4,37.78,34,1002,1.5,340,0.0,1,0
2019-04-09 17,35.98,33.4,35.5,36,1002,2.1,340,0.0,1,0
2019-04-09 18,36.36,33.0,35.2,46,1004,1.5,20,0.0,1,0
2019-04-09 19,34.69,31.23,33.0,46,1009,1.5,20,0.0,1,0
2019-04-09 20,31.91,28.79,30.0,59,1006,2.6,24,0.0,57,0
2019-04-09 21,31.8,28.65,30.0,59,1006,2.66,18,0.0,37,0
2019-04-09 22,30.82,24.6,29.0,78,1007,2.22,16,0.0,28,2
2019-04-09 23,29.86,24.6,28.0,78,1007,2.05,9,0.0,10,2
2019-04-10 00,29.02,24.32,27.0,78,1007,1.97,5,0.0,1,2
2019-04-10 01,27.93,23.2,26.0,82,1007,2.1,2,0.0,0,2
2019-04-10 02,27.54,23.1,26.0,82,1007,2.12,7,0.0,0,2
2019-04-10 03,26.63,22.18,25.0,82,1007,1.95,13,0.0,5,2
2019-04-10 04,25.59,22.2,24.0,84,1007,2.1,50,0.0,20,2
2019-04-10 05,25.7,24.57,25.84,61,1008,2.6,280,0.0,1,0
2019-04-10 06,26.28,22.2,26.0,65,1009,1.54,260,0.0,40,0
2019-04-10 07,28.14,25.0,27.0,65,1010,1.5,260,0.0,40,0
2019-04-10 08,29.46,26.0,28.0,61,1010,1.5,290,0.0,1,0
2019-04-10 09,32.68,26.0,33.33,48,1007,1.0,20,0.0,1,0
2019-04-10 10,35.35,31.24,34.44,46,1007,0.94,247,0.0,1,0
2019-04-10 11,34.13,34.04,36.0,32,1006,4.6,250,0.0,1,0
2019-04-10 12,36.22,34.43,37.0,30,1006,3.1,260,0.0,1,0
2019-04-10 13,37.58,36.38,38.0,30,1009,3.1,260,0.0,1,0
2019-04-10 14,37.12,36.76,38.0,27,1008,3.6,270,0.0,1,0
2019-04-10 15,36.99,35.56,39.0,22,1003,2.1,240,0.0,1,0
2019-04-10 16,38.06,35.56,38.0,29,1003,2.1,260,0.0,1,0
2019-04-10 17,37.53,34.6,38.0,27,1003,1.0,320,0.0,1,0
2019-04-10 18,37.32,34.48,37.2,32,1004,1.0,250,0.0,1,0
2019-04-10 19,35.62,31.32,36.0,32,1003,1.0,250,0.0,1,0
2019-04-10 20,35.08,30.12,33.0,52,1008,1.0,290,0.0,86,0
2019-04-10 21,34.96,29.63,33.0,52,1008,1.0,290,0.0,95,0
2019-04-10 22,30.97,26.65,35.0,40,1004,3.1,340,0.0,99,0
2019-04-10 23,29.36,26.97,31.0,40,1009,3.1,340,0.0,93,0
2019-04-11 00,29.2,26.39,31.0,40,1009,3.1,340,0.0,84,0
2019-04-11 01,28.31,24.68,29.0,56,1009,2.89,357,0.0,84,0
2019-04-11 02,28.18,24.1,29.0,56,1008,2.7,329,0.0,69,0
2019-04-11 03,27.1,22.96,27.0,56,1009,1.6,298,0.0,81,0
2019-04-11 04,27.6,23.24,26.0,71,1009,1.0,270,0.0,67,0
2019-04-11 05,27.3,24.39,25.0,71,1009,1.0,270,0.0,20,0
2019-04-11 06,27.2,24.32,25.16,69,1009,1.03,250,0.0,0,0
2019-04-11 07,29.31,25.0,27.93,69,1009,1.0,250,0.0,1,0
2019-04-11 08,30.84,26.4,30.0,61,1010,1.0,270,0.0,1,0
2019-04-11 09,32.34,26.4,32.0,55,1010,1.0,260,0.0,1,0
2019-04-11 10,34.6,33.0,35.0,32,1006,2.1,30,0.0,1,0
2019-04-11 11,36.2,35.35,37.08,28,1010,2.6,50,0.0,20,0
2019-04-11 12,36.01,35.56,37.27,27,1005,3.1,290,0.0,1,0
2019-04-11 13,37.48,37.58,39.06,24,1008,2.6,310,0.0,1,0
2019-04-11 14,36.56,36.11,39.31,22,1003,4.1,230,0.0,1,0
2019-04-11 15,37.47,35.6,39.0,24,1003,2.1,240,0.0,20,9
2019-04-11 16,38.24,36.11,38.0,29,1003,2.1,260,0.0,1,0
2019-04-11 17,37.33,35.96,38.0,27,1002,2.1,320,0.0,20,0
2019-04-11 18,34.85,34.4,37.4,28,1002,4.1,310,0.0,20,0
2019-04-11 19,32.98,31.22,36.67,28,1002,4.1,310,0.0,20,0
